transaction_id,transaction_date,branch_name,product_category,product_name,quantity,price,total_amount,payment_method,customer_age,customer_gender,loyalty_member,satisfaction_score,is_weekend,transaction_year,transaction_month,transaction_day,transaction_hour,day_of_week
TXN-10156,2024-01-15 17:01:36,Financial District,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Cash,44.0,Female,0,5.0,0,2024,1,15,17,Monday
TXN-10157,2024-01-15 17:15:41,Suburban Mall,Hot Coffee,Espresso,1,3.0,3.0,Mobile Pay,23.0,Female,1,3.0,0,2024,1,15,17,Monday
TXN-10158,2024-01-15 20:59:20,Financial District,Cold Coffee,Iced Americano,1,3.75,3.75,Mobile Pay,52.0,Male,0,5.0,0,2024,1,15,20,Monday
TXN-10159,2024-01-15 21:24:03,Downtown,Cold Coffee,Iced Americano,3,3.75,11.25,Credit Card,56.0,Female,0,3.0,0,2024,1,15,21,Monday
TXN-10160,2024-01-16 00:08:36,Airport Terminal,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,55.0,Female,0,4.0,0,2024,1,16,0,Tuesday
TXN-10161,2024-01-16 02:39:45,Financial District,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,52.0,Female,0,5.0,0,2024,1,16,2,Tuesday
TXN-10162,2024-01-16 03:11:46,University Campus,Bakery & Pastry,Blueberry Scone,2,3.75,7.5,Credit Card,53.0,Female,1,3.0,0,2024,1,16,3,Tuesday
TXN-10163,2024-01-16 05:08:52,Downtown,Tea & Beverages,Matcha Latte,1,5.0,5.0,Mobile Pay,27.0,Male,0,2.0,0,2024,1,16,5,Tuesday
TXN-10164,2024-01-16 07:38:03,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,47.0,Male,1,5.0,0,2024,1,16,7,Tuesday
TXN-10165,2024-01-16 07:47:50,Downtown,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,58.0,Female,1,4.0,0,2024,1,16,7,Tuesday
TXN-10166,2024-01-16 10:06:37,Suburban Mall,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Cash,55.0,Female,1,4.0,0,2024,1,16,10,Tuesday
TXN-10167,2024-01-16 13:20:27,Financial District,Hot Coffee,Cappuccino,3,4.5,13.5,Credit Card,46.0,Male,1,2.0,0,2024,1,16,13,Tuesday
TXN-10168,2024-01-16 15:44:55,University Campus,Cold Coffee,Iced Latte,1,5.0,5.0,Gift Card,69.0,Female,1,4.0,0,2024,1,16,15,Tuesday
TXN-10169,2024-01-16 15:50:38,Financial District,Bakery & Pastry,Butter Croissant,1,3.5,3.5,Gift Card,60.0,Male,0,3.0,0,2024,1,16,15,Tuesday
TXN-10170,2024-01-16 16:32:11,Airport Terminal,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,56.0,Male,0,5.0,0,2024,1,16,16,Tuesday
TXN-10171,2024-01-17 00:30:50,Downtown,Hot Coffee,Americano,1,3.5,3.5,Credit Card,67.0,Female,1,4.0,0,2024,1,17,0,Wednesday
TXN-10172,2024-01-17 00:33:38,University Campus,Cold Coffee,Cold Brew,2,4.8,9.6,Credit Card,21.0,Male,1,4.0,0,2024,1,17,0,Wednesday
TXN-10173,2024-01-17 04:58:03,University Campus,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,22.0,Male,0,3.0,0,2024,1,17,4,Wednesday
TXN-10174,2024-01-17 06:05:30,University Campus,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,21.0,Female,1,5.0,0,2024,1,17,6,Wednesday
TXN-10175,2024-01-17 08:54:26,University Campus,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,53.0,Female,1,4.0,0,2024,1,17,8,Wednesday
TXN-10176,2024-01-17 09:20:12,University Campus,Tea & Beverages,Chai Latte,1,4.5,4.5,Gift Card,62.0,Non-Binary,0,5.0,0,2024,1,17,9,Wednesday
TXN-10177,2024-01-17 09:56:15,Suburban Mall,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,33.0,Female,0,4.0,0,2024,1,17,9,Wednesday
TXN-10178,2024-01-17 11:21:26,Downtown,Cold Coffee,Iced Latte,2,5.0,10.0,Mobile Pay,42.0,Male,1,5.0,0,2024,1,17,11,Wednesday
TXN-10179,2024-01-17 11:57:52,Downtown,Cold Coffee,Iced Latte,2,5.0,10.0,Credit Card,31.0,Male,0,4.0,0,2024,1,17,11,Wednesday
TXN-10180,2024-01-17 20:08:28,Airport Terminal,Cold Coffee,Iced Latte,3,5.0,15.0,Credit Card,28.0,Female,0,2.0,0,2024,1,17,20,Wednesday
TXN-10181,2024-01-17 23:08:09,Suburban Mall,Bakery & Pastry,Almond Croissant,2,4.25,8.5,Cash,46.0,Female,1,4.0,0,2024,1,17,23,Wednesday
TXN-10182,2024-01-18 07:36:16,University Campus,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,51.0,Male,0,3.0,0,2024,1,18,7,Thursday
TXN-10183,2024-01-18 08:54:04,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,39.0,Female,0,4.0,0,2024,1,18,8,Thursday
TXN-10184,2024-01-18 09:53:04,Downtown,Tea & Beverages,Green Tea,2,3.25,6.5,Mobile Pay,43.0,Male,1,4.0,0,2024,1,18,9,Thursday
TXN-10185,2024-01-18 14:41:41,Downtown,Cold Coffee,Frappuccino,2,5.5,11.0,Mobile Pay,41.0,Male,1,4.0,0,2024,1,18,14,Thursday
TXN-10186,2024-01-18 15:21:42,Suburban Mall,Hot Coffee,Americano,2,3.5,7.0,Mobile Pay,56.0,Male,1,4.0,0,2024,1,18,15,Thursday
TXN-10187,2024-01-18 18:07:06,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,43.0,Female,0,4.0,0,2024,1,18,18,Thursday
TXN-10188,2024-01-18 18:20:37,Downtown,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,60.0,Male,1,2.0,0,2024,1,18,18,Thursday
TXN-10189,2024-01-19 01:48:49,Financial District,Hot Coffee,Caramel Macchiato,2,5.25,10.5,Gift Card,53.0,Male,0,5.0,0,2024,1,19,1,Friday
TXN-10190,2024-01-19 02:38:38,Downtown,Bakery & Pastry,Almond Croissant,2,4.25,8.5,Cash,56.0,Male,1,5.0,0,2024,1,19,2,Friday
TXN-10191,2024-01-19 05:39:17,Suburban Mall,Cold Coffee,Cold Brew,4,4.8,19.2,Credit Card,33.0,Female,0,4.0,0,2024,1,19,5,Friday
TXN-10192,2024-01-19 06:39:19,Downtown,Hot Coffee,Caffè Latte,1,4.75,4.75,Mobile Pay,55.0,Male,0,3.0,0,2024,1,19,6,Friday
TXN-10193,2024-01-19 07:18:50,University Campus,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Credit Card,49.0,Male,0,4.0,0,2024,1,19,7,Friday
TXN-10194,2024-01-19 09:27:08,Financial District,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,23.0,Female,0,5.0,0,2024,1,19,9,Friday
TXN-10195,2024-01-19 12:33:16,Financial District,Hot Coffee,Caramel Macchiato,2,5.25,10.5,Credit Card,51.0,Prefer not to say,0,4.0,0,2024,1,19,12,Friday
TXN-10196,2024-01-19 12:53:16,Downtown,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,25.0,Female,0,4.0,0,2024,1,19,12,Friday
TXN-10197,2024-01-19 14:33:38,Downtown,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Mobile Pay,47.0,Female,1,3.0,0,2024,1,19,14,Friday
TXN-10198,2024-01-19 21:05:07,Financial District,Bakery & Pastry,Almond Croissant,4,4.25,17.0,Credit Card,43.0,Male,0,5.0,0,2024,1,19,21,Friday
TXN-10199,2024-01-19 21:19:53,Financial District,Hot Coffee,Americano,1,3.5,3.5,Credit Card,24.0,Female,0,4.0,0,2024,1,19,21,Friday
TXN-10200,2024-01-19 22:12:36,Suburban Mall,Bakery & Pastry,Butter Croissant,2,3.5,7.0,Mobile Pay,44.0,Male,1,3.0,0,2024,1,19,22,Friday
TXN-10201,2024-01-20 01:25:11,Downtown,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Mobile Pay,43.0,Male,1,2.0,1,2024,1,20,1,Saturday
TXN-10202,2024-01-20 03:43:36,Suburban Mall,Cold Coffee,Cold Brew,2,4.8,9.6,Mobile Pay,63.0,Female,0,4.0,1,2024,1,20,3,Saturday
TXN-10203,2024-01-20 04:51:06,University Campus,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Cash,58.0,Female,0,4.0,1,2024,1,20,4,Saturday
TXN-10204,2024-01-20 05:36:33,University Campus,Bakery & Pastry,Chocolate Muffin,3,3.8,11.4,Credit Card,32.0,Male,0,4.0,1,2024,1,20,5,Saturday
TXN-10205,2024-01-20 05:38:29,Downtown,Tea & Beverages,Green Tea,3,3.25,9.75,Mobile Pay,42.0,Male,1,5.0,1,2024,1,20,5,Saturday
TXN-10206,2024-01-20 17:40:15,Financial District,Cold Coffee,Frappuccino,1,5.5,5.5,Mobile Pay,39.0,Male,1,3.0,1,2024,1,20,17,Saturday
TXN-10207,2024-01-20 18:25:23,Downtown,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Mobile Pay,35.0,Male,0,5.0,1,2024,1,20,18,Saturday
TXN-10208,2024-01-20 19:41:43,Downtown,Merchandise,Coffee Beans 250g,1,5.0,5.0,Credit Card,29.0,Female,1,4.0,1,2024,1,20,19,Saturday
TXN-10209,2024-01-20 20:33:50,Airport Terminal,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Credit Card,40.0,Female,1,4.0,1,2024,1,20,20,Saturday
TXN-10210,2024-01-20 22:25:20,Downtown,Bakery & Pastry,Chocolate Muffin,2,3.8,7.6,Cash,68.0,Non-Binary,0,5.0,1,2024,1,20,22,Saturday
TXN-10211,2024-01-21 00:01:36,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,62.0,Male,0,4.0,1,2024,1,21,0,Sunday
TXN-10212,2024-01-21 01:14:25,Suburban Mall,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Cash,43.0,Female,0,4.0,1,2024,1,21,1,Sunday
TXN-10213,2024-01-21 02:31:35,Suburban Mall,Hot Coffee,Cappuccino,1,4.5,4.5,Mobile Pay,42.0,Male,0,5.0,1,2024,1,21,2,Sunday
TXN-10214,2024-01-21 05:33:34,Suburban Mall,Hot Coffee,Cappuccino,2,4.5,9.0,Mobile Pay,27.0,Male,1,4.0,1,2024,1,21,5,Sunday
TXN-10215,2024-01-21 06:51:23,Downtown,Bakery & Pastry,Chocolate Muffin,3,3.8,11.4,Mobile Pay,47.0,Male,1,4.0,1,2024,1,21,6,Sunday
TXN-10216,2024-01-21 10:48:11,Financial District,Cold Coffee,Cold Brew,1,4.8,4.8,Mobile Pay,27.0,Female,1,5.0,1,2024,1,21,10,Sunday
TXN-10217,2024-01-21 11:00:40,Financial District,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,51.0,Male,0,4.0,1,2024,1,21,11,Sunday
TXN-10218,2024-01-21 21:31:08,Downtown,Hot Coffee,Americano,1,3.5,3.5,Mobile Pay,43.0,Male,0,4.0,1,2024,1,21,21,Sunday
TXN-10219,2024-01-22 03:07:45,Financial District,Tea & Beverages,Matcha Latte,1,5.0,5.0,Mobile Pay,30.0,Male,1,5.0,0,2024,1,22,3,Monday
TXN-10220,2024-01-22 06:57:13,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,46.0,Non-Binary,0,4.0,0,2024,1,22,6,Monday
TXN-10221,2024-01-22 07:34:08,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,55.0,Male,1,2.0,0,2024,1,22,7,Monday
TXN-10222,2024-01-22 09:43:16,Financial District,Tea & Beverages,Green Tea,1,3.25,3.25,Credit Card,58.0,Male,0,5.0,0,2024,1,22,9,Monday
TXN-10223,2024-01-22 11:16:11,Downtown,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,62.0,Non-Binary,0,2.0,0,2024,1,22,11,Monday
TXN-10224,2024-01-22 11:26:07,Suburban Mall,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,26.0,Female,1,5.0,0,2024,1,22,11,Monday
TXN-10225,2024-01-22 12:33:02,Suburban Mall,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,30.0,Female,1,5.0,0,2024,1,22,12,Monday
TXN-10226,2024-01-22 15:42:08,University Campus,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,54.0,Male,1,4.0,0,2024,1,22,15,Monday
TXN-10227,2024-01-22 15:50:03,Downtown,Hot Coffee,Espresso,2,3.0,6.0,Credit Card,31.0,Female,1,3.0,0,2024,1,22,15,Monday
TXN-10228,2024-01-22 16:23:41,Downtown,Hot Coffee,Cappuccino,2,4.5,9.0,Mobile Pay,43.0,Female,1,3.0,0,2024,1,22,16,Monday
TXN-10229,2024-01-22 18:04:50,Downtown,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Credit Card,26.0,Female,0,4.0,0,2024,1,22,18,Monday
TXN-10230,2024-01-22 23:25:39,Suburban Mall,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Mobile Pay,25.0,Female,1,5.0,0,2024,1,22,23,Monday
TXN-10231,2024-01-23 02:45:05,Suburban Mall,Tea & Beverages,Chai Latte,2,4.5,9.0,Mobile Pay,56.0,Female,0,4.0,0,2024,1,23,2,Tuesday
TXN-10232,2024-01-23 04:07:11,Downtown,Hot Coffee,Cappuccino,3,4.5,13.5,Mobile Pay,57.0,Female,1,3.0,0,2024,1,23,4,Tuesday
TXN-10233,2024-01-23 05:55:35,Airport Terminal,Cold Coffee,Iced Latte,1,5.0,5.0,Credit Card,20.0,Non-Binary,1,4.0,0,2024,1,23,5,Tuesday
TXN-10234,2024-01-23 10:17:58,Downtown,Tea & Beverages,Green Tea,1,3.25,3.25,Cash,64.0,Male,1,5.0,0,2024,1,23,10,Tuesday
TXN-10235,2024-01-23 13:46:07,Financial District,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,57.0,Male,0,4.0,0,2024,1,23,13,Tuesday
TXN-10236,2024-01-23 14:48:29,Suburban Mall,Cold Coffee,Cold Brew,1,4.8,4.8,Cash,43.0,Female,0,5.0,0,2024,1,23,14,Tuesday
TXN-10237,2024-01-23 14:52:34,University Campus,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Credit Card,49.0,Male,0,4.0,0,2024,1,23,14,Tuesday
TXN-10238,2024-01-23 17:02:45,Suburban Mall,Tea & Beverages,Chai Latte,1,4.5,4.5,Mobile Pay,24.0,Male,0,5.0,0,2024,1,23,17,Tuesday
TXN-10239,2024-01-23 22:58:29,University Campus,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Cash,36.0,Male,0,4.0,0,2024,1,23,22,Tuesday
TXN-10240,2024-01-23 23:33:08,Financial District,Sandwiches & Wraps,Turkey & Cheese Sandwich,1,7.5,7.5,Cash,51.0,Female,0,4.0,0,2024,1,23,23,Tuesday
TXN-10241,2024-01-24 00:32:53,University Campus,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,31.0,Female,1,5.0,0,2024,1,24,0,Wednesday
TXN-10242,2024-01-24 03:43:29,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,67.0,Male,0,4.0,0,2024,1,24,3,Wednesday
TXN-10243,2024-01-24 04:12:04,University Campus,Merchandise,Reusable Travel Mug,1,5.0,5.0,Credit Card,64.0,Male,0,4.0,0,2024,1,24,4,Wednesday
TXN-10244,2024-01-24 05:40:35,Financial District,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,63.0,Male,0,5.0,0,2024,1,24,5,Wednesday
TXN-10245,2024-01-24 05:49:47,University Campus,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,36.0,Male,1,4.0,0,2024,1,24,5,Wednesday
TXN-10246,2024-01-24 06:02:40,Financial District,Cold Coffee,Cold Brew,2,4.8,9.6,Credit Card,68.0,Female,0,3.0,0,2024,1,24,6,Wednesday
TXN-10247,2024-01-24 06:03:41,Suburban Mall,Hot Coffee,Americano,1,3.5,3.5,Cash,43.0,Male,1,4.0,0,2024,1,24,6,Wednesday
TXN-10248,2024-01-24 10:56:20,Financial District,Tea & Beverages,Green Tea,2,3.25,6.5,Credit Card,34.0,Female,1,5.0,0,2024,1,24,10,Wednesday
TXN-10249,2024-01-24 10:59:53,Suburban Mall,Sandwiches & Wraps,Veggie Wrap,3,6.8,20.4,Mobile Pay,45.0,Male,0,4.0,0,2024,1,24,10,Wednesday
TXN-10250,2024-01-24 13:30:48,Downtown,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,36.0,Prefer not to say,0,3.0,0,2024,1,24,13,Wednesday
TXN-10251,2024-01-24 19:02:03,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,44.0,Male,0,4.0,0,2024,1,24,19,Wednesday
TXN-10252,2024-01-25 01:49:14,Downtown,Cold Coffee,Frappuccino,1,5.5,5.5,Credit Card,65.0,Female,0,4.0,0,2024,1,25,1,Thursday
TXN-10253,2024-01-25 03:47:38,Downtown,Bakery & Pastry,Chocolate Muffin,2,3.8,7.6,Credit Card,69.0,Female,1,5.0,0,2024,1,25,3,Thursday
TXN-10254,2024-01-25 07:20:21,University Campus,Sandwiches & Wraps,Veggie Wrap,3,6.8,20.4,Mobile Pay,36.0,Male,1,3.0,0,2024,1,25,7,Thursday
TXN-10255,2024-01-25 10:03:38,Downtown,Cold Coffee,Iced Americano,2,3.75,7.5,Cash,50.0,Male,0,4.0,0,2024,1,25,10,Thursday
TXN-10256,2024-01-25 11:26:32,Airport Terminal,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,68.0,Male,1,1.0,0,2024,1,25,11,Thursday
TXN-10257,2024-01-25 12:25:24,Financial District,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,24.0,Male,0,4.0,0,2024,1,25,12,Thursday
TXN-10258,2024-01-25 13:21:30,Downtown,Hot Coffee,Cappuccino,1,4.5,4.5,Credit Card,46.0,Female,1,5.0,0,2024,1,25,13,Thursday
TXN-10259,2024-01-25 15:38:05,University Campus,Cold Coffee,Frappuccino,1,5.5,5.5,Cash,60.0,Male,0,3.0,0,2024,1,25,15,Thursday
TXN-10260,2024-01-25 20:53:35,Suburban Mall,Cold Coffee,Frappuccino,1,5.5,5.5,Mobile Pay,22.0,Male,0,4.0,0,2024,1,25,20,Thursday
TXN-10261,2024-01-25 22:49:08,Financial District,Hot Coffee,Americano,1,3.5,3.5,Mobile Pay,47.0,Non-Binary,1,4.0,0,2024,1,25,22,Thursday
TXN-10262,2024-01-26 01:12:47,Suburban Mall,Hot Coffee,Caffè Latte,2,4.75,9.5,Mobile Pay,66.0,Female,0,5.0,0,2024,1,26,1,Friday
TXN-10263,2024-01-26 08:23:42,Suburban Mall,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Mobile Pay,60.0,Male,0,4.0,0,2024,1,26,8,Friday
TXN-10264,2024-01-26 09:03:34,Downtown,Tea & Beverages,Chai Latte,1,4.5,4.5,Credit Card,25.0,Female,0,4.0,0,2024,1,26,9,Friday
TXN-10265,2024-01-26 11:49:35,Airport Terminal,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,59.0,Male,0,5.0,0,2024,1,26,11,Friday
TXN-10266,2024-01-26 12:24:24,Airport Terminal,Merchandise,Reusable Travel Mug,2,5.0,10.0,Cash,29.0,Male,1,5.0,0,2024,1,26,12,Friday
TXN-10267,2024-01-26 14:52:53,Suburban Mall,Hot Coffee,Caramel Macchiato,2,5.25,10.5,Mobile Pay,59.0,Female,0,5.0,0,2024,1,26,14,Friday
TXN-10268,2024-01-26 15:19:27,Downtown,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Mobile Pay,30.0,Female,1,4.0,0,2024,1,26,15,Friday
TXN-10269,2024-01-26 18:08:20,Suburban Mall,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Mobile Pay,43.0,Male,1,5.0,0,2024,1,26,18,Friday
TXN-10270,2024-01-26 19:41:59,Downtown,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Credit Card,35.0,Male,0,4.0,0,2024,1,26,19,Friday
TXN-10271,2024-01-26 19:56:25,Downtown,Bakery & Pastry,Blueberry Scone,3,3.75,11.25,Mobile Pay,59.0,Female,0,3.0,0,2024,1,26,19,Friday
TXN-10272,2024-01-26 20:41:29,Downtown,Tea & Beverages,Green Tea,1,3.25,3.25,Mobile Pay,68.0,Female,1,4.0,0,2024,1,26,20,Friday
TXN-10273,2024-01-26 20:50:00,Financial District,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,69.0,Male,0,4.0,0,2024,1,26,20,Friday
TXN-10274,2024-01-26 23:31:42,University Campus,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Mobile Pay,66.0,Male,0,5.0,0,2024,1,26,23,Friday
TXN-10275,2024-01-26 23:38:51,Suburban Mall,Hot Coffee,Caramel Macchiato,1,5.25,5.25,Cash,37.0,Female,1,3.0,0,2024,1,26,23,Friday
TXN-10276,2024-01-26 23:51:49,Suburban Mall,Merchandise,Coffee Beans 250g,2,5.0,10.0,Credit Card,33.0,Male,1,5.0,0,2024,1,26,23,Friday
TXN-10277,2024-01-27 00:43:08,Financial District,Tea & Beverages,Earl Grey,1,3.25,3.25,Credit Card,54.0,Female,0,5.0,1,2024,1,27,0,Saturday
TXN-10278,2024-01-27 02:29:23,Financial District,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Credit Card,20.0,Female,1,4.0,1,2024,1,27,2,Saturday
TXN-10279,2024-01-27 06:17:22,Financial District,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,44.0,Female,1,5.0,1,2024,1,27,6,Saturday
TXN-10280,2024-01-27 08:15:06,Airport Terminal,Hot Coffee,Caffè Latte,1,4.75,4.75,Credit Card,32.0,Male,0,3.0,1,2024,1,27,8,Saturday
TXN-10281,2024-01-27 08:19:20,Downtown,Hot Coffee,Cappuccino,3,4.5,13.5,Mobile Pay,51.0,Female,1,3.0,1,2024,1,27,8,Saturday
TXN-10282,2024-01-27 11:43:47,University Campus,Cold Coffee,Iced Latte,1,5.0,5.0,Cash,62.0,Male,0,5.0,1,2024,1,27,11,Saturday
TXN-10283,2024-01-27 14:43:55,Suburban Mall,Sandwiches & Wraps,Avocado Toast,2,8.25,16.5,Credit Card,39.0,Female,0,4.0,1,2024,1,27,14,Saturday
TXN-10284,2024-01-27 16:23:33,Financial District,Hot Coffee,Cappuccino,2,4.5,9.0,Cash,57.0,Prefer not to say,0,3.0,1,2024,1,27,16,Saturday
TXN-10285,2024-01-27 19:42:16,Suburban Mall,Merchandise,Coffee Beans 250g,1,5.0,5.0,Gift Card,40.0,Male,0,4.0,1,2024,1,27,19,Saturday
TXN-10286,2024-01-27 20:10:49,Financial District,Sandwiches & Wraps,Avocado Toast,1,8.25,8.25,Credit Card,66.0,Male,0,5.0,1,2024,1,27,20,Saturday
TXN-10287,2024-01-27 23:55:17,University Campus,Bakery & Pastry,Chocolate Muffin,1,3.8,3.8,Credit Card,21.0,Male,1,4.0,1,2024,1,27,23,Saturday
TXN-10288,2024-01-28 02:33:55,Airport Terminal,Tea & Beverages,Green Tea,2,3.25,6.5,Gift Card,68.0,Male,1,4.0,1,2024,1,28,2,Sunday
TXN-10289,2024-01-28 06:57:01,Financial District,Hot Coffee,Caffè Latte,1,4.75,4.75,Gift Card,58.0,Male,0,4.0,1,2024,1,28,6,Sunday
TXN-10290,2024-01-28 11:12:19,Downtown,Bakery & Pastry,Almond Croissant,1,4.25,4.25,Credit Card,40.0,Female,1,5.0,1,2024,1,28,11,Sunday
TXN-10291,2024-01-28 12:47:17,Suburban Mall,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,64.0,Female,1,2.0,1,2024,1,28,12,Sunday
TXN-10292,2024-01-28 13:45:57,Airport Terminal,Hot Coffee,Caffè Latte,2,4.75,9.5,Credit Card,26.0,Male,0,3.0,1,2024,1,28,13,Sunday
TXN-10293,2024-01-28 14:02:46,Downtown,Hot Coffee,Caffè Latte,1,4.75,4.75,Gift Card,41.0,Female,0,4.0,1,2024,1,28,14,Sunday
TXN-10294,2024-01-28 14:54:48,Suburban Mall,Hot Coffee,Americano,1,3.5,3.5,Credit Card,38.0,Female,1,4.0,1,2024,1,28,14,Sunday
TXN-10295,2024-01-28 15:08:32,Suburban Mall,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Mobile Pay,43.0,Male,1,4.0,1,2024,1,28,15,Sunday
TXN-10296,2024-01-28 22:02:29,Suburban Mall,Cold Coffee,Frappuccino,1,5.5,5.5,Mobile Pay,63.0,Female,0,4.0,1,2024,1,28,22,Sunday
TXN-10297,2024-01-29 00:22:44,Downtown,Hot Coffee,Americano,2,3.5,7.0,Credit Card,33.0,Male,0,2.0,0,2024,1,29,0,Monday
TXN-10298,2024-01-29 02:19:00,Suburban Mall,Cold Coffee,Iced Latte,1,5.0,5.0,Mobile Pay,42.0,Female,1,2.0,0,2024,1,29,2,Monday
TXN-10299,2024-01-29 02:33:08,Airport Terminal,Hot Coffee,Caffè Latte,2,4.75,9.5,Credit Card,43.0,Non-Binary,1,4.0,0,2024,1,29,2,Monday
TXN-10300,2024-01-29 09:35:52,Downtown,Hot Coffee,Espresso,1,3.0,3.0,Cash,66.0,Male,0,4.0,0,2024,1,29,9,Monday
TXN-10301,2024-01-29 10:33:04,Downtown,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,62.0,Male,0,4.0,0,2024,1,29,10,Monday
TXN-10302,2024-01-29 14:43:09,Airport Terminal,Hot Coffee,Espresso,1,3.0,3.0,Mobile Pay,26.0,Female,0,4.0,0,2024,1,29,14,Monday
TXN-10303,2024-01-29 18:06:53,Downtown,Tea & Beverages,Green Tea,1,3.25,3.25,Mobile Pay,32.0,Male,1,4.0,0,2024,1,29,18,Monday
TXN-10304,2024-01-29 19:51:46,University Campus,Cold Coffee,Iced Americano,1,3.75,3.75,Credit Card,56.0,Non-Binary,0,4.0,0,2024,1,29,19,Monday
TXN-10305,2024-01-29 21:21:21,Financial District,Hot Coffee,Espresso,1,3.0,3.0,Credit Card,50.0,Male,0,4.0,0,2024,1,29,21,Monday
TXN-10306,2024-01-29 23:29:31,Downtown,Cold Coffee,Cold Brew,1,4.8,4.8,Credit Card,18.0,Male,1,3.0,0,2024,1,29,23,Monday
TXN-10307,2024-01-30 00:52:29,University Campus,Merchandise,Coffee Beans 250g,1,5.0,5.0,Credit Card,22.0,Female,1,3.0,0,2024,1,30,0,Tuesday
TXN-10308,2024-01-30 05:55:54,Financial District,Bakery & Pastry,Blueberry Scone,1,3.75,3.75,Mobile Pay,26.0,Male,1,4.0,0,2024,1,30,5,Tuesday
TXN-10309,2024-01-30 09:24:08,Financial District,Hot Coffee,Caramel Macchiato,3,5.25,15.75,Mobile Pay,61.0,Male,0,5.0,0,2024,1,30,9,Tuesday
TXN-10310,2024-01-30 11:38:20,Financial District,Merchandise,Coffee Beans 250g,1,5.0,5.0,Credit Card,23.0,Female,0,4.0,0,2024,1,30,11,Tuesday
TXN-10311,2024-01-30 11:53:41,Suburban Mall,Sandwiches & Wraps,Veggie Wrap,1,6.8,6.8,Mobile Pay,45.0,Male,0,5.0,0,2024,1,30,11,Tuesday
TXN-10312,2024-01-30 14:37:11,Downtown,Hot Coffee,Americano,1,3.5,3.5,Mobile Pay,62.0,Male,0,4.0,0,2024,1,30,14,Tuesday
